,Mediciónes,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia,Voltaje disco
430,-0.0004,-0.00016400000000000003,0.05,270,0,461,2.9
431,-0.0024000000000000002,-0.00016380000000000002,0.05,270,0,461,2.9
432,-0.0004,-0.00016360000000000002,0.05,270,0,461,2.9
433,-0.0004,-0.00016340000000000001,0.05,270,0,461,2.9
434,0.0,-0.0001632,0.05,270,0,461,2.9
435,-0.0008,-0.000163,0.05,270,0,461,2.9
436,0.0,-0.0001628,0.05,270,0,461,2.9
437,0.0004,-0.0001626,0.05,270,0,461,2.9
438,0.0004,-0.0001624,0.05,270,0,461,2.9
439,0.0032,-0.0001622,0.05,270,0,461,2.9
440,0.004,-0.000162,0.05,270,0,461,2.9
441,0.0016,-0.0001618,0.05,270,0,461,2.9
442,0.0016,-0.00016160000000000002,0.05,270,0,461,2.9
443,0.0004,-0.00016140000000000002,0.05,270,0,461,2.9
444,-0.002,-0.00016120000000000002,0.05,270,0,461,2.9
445,0.0016,-0.000161,0.05,270,0,461,2.9
446,0.002,-0.0001608,0.05,270,0,461,2.9
447,0.0004,-0.0001606,0.05,270,0,461,2.9
448,-0.0016,-0.0001604,0.05,270,0,461,2.9
449,0.0,-0.0001602,0.05,270,0,461,2.9
450,0.0,-0.00016,0.05,270,0,461,2.9
451,-0.004,-0.0001598,0.05,270,0,461,2.9
452,-0.0012000000000000001,-0.0001596,0.05,270,0,461,2.9
453,-0.0004,-0.00015940000000000003,0.05,270,0,461,2.9
454,0.0004,-0.00015920000000000002,0.05,270,0,461,2.9
455,0.0004,-0.00015900000000000002,0.05,270,0,461,2.9
