,Datos,Tiempo,Tiempo de integración [ms]
0,-0.05,-0.0128,10
1,-0.049960000000000004,-0.013600000000000001,10
2,-0.049920000000000006,-0.019200000000000002,10
3,-0.04988,-0.0224,10
4,-0.04984,-0.0184,10
5,-0.049800000000000004,-0.013600000000000001,10
6,-0.049760000000000006,-0.014400000000000001,10
7,-0.04972,-0.028800000000000003,10
8,-0.04968,-0.0448,10
9,-0.049640000000000004,-0.0392,10
10,-0.049600000000000005,-0.0448,10
11,-0.04956,-0.04,10
12,-0.04952,-0.0424,10
13,-0.04948,-0.032,10
14,-0.049440000000000005,-0.0392,10
15,-0.0494,-0.0424,10
16,-0.04936,-0.033600000000000005,10
17,-0.04932,-0.0528,10
18,-0.049280000000000004,-0.0408,10
19,-0.049240000000000006,-0.032,10
20,-0.0492,-0.0256,10
21,-0.04916,-0.019200000000000002,10
22,-0.049120000000000004,-0.019200000000000002,10
23,-0.049080000000000006,-0.016800000000000002,10
24,-0.04904,-0.010400000000000001,10
25,-0.049,-0.013600000000000001,10
26,-0.048960000000000004,-0.008,10
27,-0.048920000000000005,-0.009600000000000001,10
28,-0.04888,-0.0048000000000000004,10
29,-0.04884,-0.0032,10
30,-0.0488,-0.0008,10
31,-0.048760000000000005,-0.0048000000000000004,10
32,-0.04872,0.0,10
33,-0.04868,-0.0008,10
34,-0.04864,-0.0016,10
35,-0.048600000000000004,0.0,10
36,-0.048560000000000006,0.0016,10
37,-0.04852,-0.0008,10
38,-0.04848,-0.0064,10
39,-0.048440000000000004,-0.028800000000000003,10
40,-0.048400000000000006,-0.032,10
41,-0.04836,-0.0376,10
42,-0.04832,-0.024800000000000003,10
43,-0.04828,-0.023200000000000002,10
44,-0.048240000000000005,-0.024,10
45,-0.0482,-0.033600000000000005,10
46,-0.04816,-0.0264,10
47,-0.04812,-0.024800000000000003,10
48,-0.048080000000000005,-0.0328,10
49,-0.04804,-0.0344,10
50,-0.048,-0.028,10
51,-0.04796,-0.0224,10
52,-0.047920000000000004,-0.016800000000000002,10
53,-0.047880000000000006,-0.02,10
